lat,lon
50.3881083,-4.0889017
50.3880650,-4.0889200
50.3880167,-4.0889367
50.3879683,-4.0889567
50.3879283,-4.0889717
50.3878883,-4.0889833
50.3878467,-4.0889950
50.3878083,-4.0890167
50.3877733,-4.0890367
50.3877417,-4.0890567
50.3877217,-4.0890750
50.3876983,-4.0890933
50.3876683,-4.0891067
50.3876350,-4.0891217
50.3875983,-4.0891417
50.3875667,-4.0891633
50.3875350,-4.0891850
50.3874933,-4.0892117
50.3874683,-4.0892367
50.3874383,-4.0892583
50.3874100,-4.0892817
50.3873867,-4.0893050
50.3873650,-4.0893283
50.3873350,-4.0893450
50.3872933,-4.0893667
50.3872700,-4.0893933
50.3872417,-4.0894267
50.3871867,-4.0894600
50.3871550,-4.0894950
50.3871217,-4.0895433
50.3870850,-4.0895883
50.3870433,-4.0896333
50.3870133,-4.0896783
50.3869800,-4.0897267
50.3869433,-4.0897667
50.3869133,-4.0898100
50.3868867,-4.0898467
50.3868533,-4.0898867
50.3868167,-4.0899267
50.3867883,-4.0899683
50.3867550,-4.0900050
50.3867300,-4.0900483
50.3866983,-4.0901017
50.3866733,-4.0901500
50.3866483,-4.0901967
50.3866183,-4.0902450
50.3865950,-4.0902933
50.3865700,-4.0903433
50.3865500,-4.0903933
50.3865217,-4.0904517
50.3865017,-4.0905100
50.3864767,-4.0905650
50.3864550,-4.0906200
50.3864267,-4.0906767
50.3864067,-4.0907317
50.3863850,-4.0907867
50.3863600,-4.0908433
50.3863183,-4.0909017
50.3862933,-4.0909633
50.3862567,-4.0910233
50.3862350,-4.0910833
50.3862150,-4.0911467
50.3861867,-4.0912083
50.3861517,-4.0912717
50.3861267,-4.0913350
50.3861033,-4.0914017
50.3860867,-4.0914650
50.3860583,-4.0915267
50.3860367,-4.0915833
50.3860133,-4.0916433
50.3859883,-4.0917050
50.3859683,-4.0917667
50.3859383,-4.0918300
50.3859250,-4.0918950
50.3858983,-4.0919583
50.3858800,-4.0920217
50.3858550,-4.0920833
50.3858367,-4.0921467
50.3858183,-4.0922100
50.3857983,-4.0922783
50.3857800,-4.0923450
50.3857617,-4.0924117
50.3857400,-4.0924817
50.3857233,-4.0925533
50.3857000,-4.0926250
50.3856750,-4.0926967
50.3856600,-4.0927717
50.3856383,-4.0928483
50.3856150,-4.0929217
50.3855917,-4.0929950
50.3855817,-4.0930700
50.3855667,-4.0931483
50.3855517,-4.0932250
50.3855483,-4.0933000
50.3855417,-4.0933750
50.3855317,-4.0934517
50.3855183,-4.0935283
50.3855050,-4.0936083
50.3854967,-4.0936917
50.3854833,-4.0937683
50.3854683,-4.0938483
50.3854550,-4.0939283
50.3854467,-4.0940050
50.3854317,-4.0940800
50.3854083,-4.0941583
50.3853867,-4.0942383
50.3853667,-4.0943200
50.3853533,-4.0944050
50.3853517,-4.0944867
50.3853483,-4.0945650
50.3853367,-4.0946383
50.3853283,-4.0947133
50.3853150,-4.0947867
50.3853067,-4.0948583
50.3852917,-4.0949217
50.3852833,-4.0949933
50.3852750,-4.0950650
50.3852683,-4.0951333
50.3852650,-4.0952050
50.3852617,-4.0952733
50.3852450,-4.0953417
50.3852333,-4.0954033
50.3852133,-4.0954750
50.3852083,-4.0955383
50.3852017,-4.0956083
50.3851900,-4.0956800
50.3851800,-4.0957467
50.3851717,-4.0958117
50.3851617,-4.0958733
50.3851433,-4.0959300
50.3851333,-4.0959933
50.3851133,-4.0960650
50.3851000,-4.0961317
50.3850833,-4.0961967
50.3850683,-4.0962600
50.3850650,-4.0963233
50.3850567,-4.0963833
50.3850483,-4.0964417
50.3850367,-4.0964983
50.3850217,-4.0965517
50.3850150,-4.0966033
50.3850033,-4.0966550
50.3849933,-4.0967017
50.3849767,-4.0967467
50.3849583,-4.0967867
50.3849400,-4.0968167
50.3849300,-4.0968350
50.3849183,-4.0968500
50.3849217,-4.0968583
50.3849217,-4.0968683
50.3849217,-4.0968700
50.3849267,-4.0968783
50.3849233,-4.0968867
50.3849183,-4.0968900
50.3849083,-4.0968883
50.3849033,-4.0968917
50.3849033,-4.0968950
50.3849067,-4.0968983
50.3849067,-4.0969033
50.3849067,-4.0969050
50.3849100,-4.0969017
50.3849117,-4.0969000
50.3849200,-4.0969000
50.3849267,-4.0969000
50.3849250,-4.0968983
50.3849200,-4.0968950
50.3849367,-4.0968967
50.3849500,-4.0969067
50.3849583,-4.0969217
50.3849683,-4.0969433
50.3849750,-4.0969683
50.3849833,-4.0969933
50.3849867,-4.0970283
50.3849850,-4.0970633
50.3849650,-4.0971050
50.3849550,-4.0971467
50.3849533,-4.0971933
50.3849417,-4.0972483
50.3849350,-4.0973067
50.3849250,-4.0973633
50.3849083,-4.0974217
50.3849000,-4.0974767
50.3849017,-4.0975300
50.3848983,-4.0975867
50.3848867,-4.0976400
50.3848750,-4.0976817
50.3848650,-4.0977217
50.3848517,-4.0977583
50.3848283,-4.0977917
50.3848017,-4.0978250
50.3847933,-4.0978583
50.3847967,-4.0978950
50.3848000,-4.0979317
50.3848050,-4.0979683
50.3848033,-4.0980083
50.3847983,-4.0980433
50.3847983,-4.0980800
50.3847817,-4.0981250
50.3847650,-4.0981733
50.3847367,-4.0982250
50.3847150,-4.0982767
50.3847033,-4.0983217
50.3846883,-4.0983683
50.3846733,-4.0984183
50.3846617,-4.0984650
50.3846483,-4.0985200
50.3846333,-4.0985750
50.3846183,-4.0986317
50.3846017,-4.0986900
50.3845867,-4.0987433
50.3845700,-4.0987950
50.3845517,-4.0988417
50.3845450,-4.0988883
50.3845283,-4.0989333
50.3845117,-4.0989817
50.3844967,-4.0990317
50.3844717,-4.0990800
50.3844433,-4.0991350
50.3844250,-4.0991900
50.3844067,-4.0992417
50.3843933,-4.0992933
50.3843750,-4.0993383
50.3843667,-4.0993783
50.3843483,-4.0994183
50.3843267,-4.0994600
50.3843050,-4.0995033
50.3842833,-4.0995433
50.3842667,-4.0995867
50.3842333,-4.0996300
50.3842067,-4.0996700
50.3841783,-4.0997133
50.3841550,-4.0997533
50.3841233,-4.0997967
50.3840950,-4.0998333
50.3840633,-4.0998750
50.3840433,-4.0999167
50.3840200,-4.0999567
50.3840000,-4.0999950
50.3839733,-4.1000283
50.3839433,-4.1000617
50.3839100,-4.1001000
50.3838800,-4.1001433
50.3838533,-4.1001883
50.3838200,-4.1002300
50.3837817,-4.1002683
50.3837450,-4.1003050
50.3837133,-4.1003383
50.3836833,-4.1003800
50.3836500,-4.1004267
50.3836083,-4.1004750
50.3835667,-4.1005183
50.3835300,-4.1005633
50.3834867,-4.1006167
50.3834433,-4.1006717
50.3834017,-4.1007217
50.3833567,-4.1007750
50.3833150,-4.1008283
50.3832733,-4.1008850
50.3832183,-4.1009467
50.3831683,-4.1010067
50.3831217,-4.1010683
50.3830800,-4.1011317
50.3830350,-4.1011900
50.3829917,-4.1012467
50.3829400,-4.1013000
50.3829000,-4.1013517
50.3828450,-4.1014167
50.3827967,-4.1014767
50.3827417,-4.1015367
50.3826817,-4.1015900
50.3826117,-4.1016583
50.3825550,-4.1017233
50.3824983,-4.1017800
50.3824483,-4.1018367
50.3823917,-4.1018983
50.3823217,-4.1019633
50.3822650,-4.1020300
50.3821983,-4.1021017
50.3821350,-4.1021667
50.3820733,-4.1022267
50.3820117,-4.1022867
50.3819583,-4.1023433
50.3819000,-4.1023983
50.3818450,-4.1024500
50.3817967,-4.1025050
50.3817383,-4.1025633
50.3816933,-4.1026250
50.3816517,-4.1026800
50.3815983,-4.1027333
50.3815467,-4.1027800
50.3814967,-4.1028267
50.3814483,-4.1028750
50.3814100,-4.1029217
50.3813600,-4.1029683
50.3813033,-4.1030167
50.3812617,-4.1030617
50.3812233,-4.1031083
50.3811867,-4.1031583
50.3811433,-4.1032050
50.3811017,-4.1032483
50.3810483,-4.1032933
50.3810033,-4.1033417
50.3809667,-4.1033850
50.3809117,-4.1034383
50.3808667,-4.1034967
50.3808200,-4.1035483
50.3807867,-4.1035950
50.3807467,-4.1036417
50.3806983,-4.1036917
50.3806517,-4.1037383
50.3806067,-4.1037867
50.3805667,-4.1038333
50.3805267,-4.1038817
50.3804717,-4.1039317
50.3804250,-4.1039767
50.3803717,-4.1040333
50.3803300,-4.1040900
50.3802883,-4.1041417
50.3802367,-4.1041917
50.3801950,-4.1042367
50.3801667,-4.1042800
50.3801300,-4.1043217
50.3800800,-4.1043633
50.3800283,-4.1044200
50.3799617,-4.1044817
50.3798983,-4.1045317
50.3798533,-4.1045767
50.3798150,-4.1046217
50.3797633,-4.1046667
50.3797233,-4.1047133
50.3796767,-4.1047550
50.3796283,-4.1048000
50.3795900,-4.1048433
50.3795500,-4.1048917
50.3795050,-4.1049350
50.3794650,-4.1049817
50.3794100,-4.1050300
50.3793600,-4.1050733
50.3793217,-4.1051183
50.3792867,-4.1051700
50.3792367,-4.1052167
50.3791983,-4.1052600
50.3791567,-4.1053050
50.3791133,-4.1053450
50.3790633,-4.1053900
50.3790200,-4.1054383
50.3789850,-4.1054833
50.3789500,-4.1055283
50.3789050,-4.1055633
50.3788617,-4.1056067
50.3788117,-4.1056533
50.3787733,-4.1057000
50.3787283,-4.1057483
50.3786850,-4.1057950
50.3786383,-4.1058467
50.3785950,-4.1058933
50.3785483,-4.1059433
50.3785117,-4.1059883
50.3784633,-4.1060283
50.3784133,-4.1060750
50.3783650,-4.1061233
50.3783133,-4.1061700
50.3782750,-4.1062133
50.3782317,-4.1062567
50.3781917,-4.1063017
50.3781417,-4.1063467
50.3781100,-4.1063883
50.3780617,-4.1064383
50.3780233,-4.1064850
50.3779883,-4.1065350
50.3779500,-4.1065767
50.3779167,-4.1066183
50.3778750,-4.1066650
50.3778400,-4.1067083
50.3777917,-4.1067450
50.3777567,-4.1067800
50.3777250,-4.1068217
50.3776800,-4.1068617
50.3776400,-4.1069017
50.3776017,-4.1069517
50.3775617,-4.1069950
50.3775317,-4.1070433
50.3775000,-4.1070900
50.3774617,-4.1071350
50.3774300,-4.1071733
50.3774017,-4.1072100
50.3773683,-4.1072517
50.3773317,-4.1072950
50.3773017,-4.1073367
50.3772700,-4.1073733
50.3772433,-4.1074117
50.3772067,-4.1074500
50.3771583,-4.1074933
50.3771250,-4.1075333
50.3770917,-4.1075750
50.3770433,-4.1076133
50.3770167,-4.1076467
50.3769817,-4.1076883
50.3769350,-4.1077417
50.3769017,-4.1077817
50.3768650,-4.1078200
50.3768333,-4.1078583
50.3767983,-4.1078967
50.3767700,-4.1079317
50.3767283,-4.1079750
50.3766933,-4.1080183
50.3766683,-4.1080617
50.3766300,-4.1081017
50.3766000,-4.1081467
50.3765767,-4.1081850
50.3765500,-4.1082300
50.3765233,-4.1082667
50.3764967,-4.1082933
50.3764533,-4.1083217
50.3764017,-4.1083633
50.3763617,-4.1084133
50.3763300,-4.1084550
50.3763000,-4.1084883
50.3762567,-4.1085267
50.3762300,-4.1085633
50.3761950,-4.1086017
50.3761583,-4.1086450
50.3761217,-4.1086867
50.3760700,-4.1087250
50.3760317,-4.1087717
50.3759950,-4.1088217
50.3759583,-4.1088700
50.3759217,-4.1089167
50.3758933,-4.1089600
50.3758450,-4.1090067
50.3758050,-4.1090567
50.3757733,-4.1090900
50.3757383,-4.1091367
50.3756983,-4.1091783
50.3756617,-4.1092150
50.3756200,-4.1092633
50.3755817,-4.1093050
50.3755500,-4.1093433
50.3755233,-4.1093833
50.3754883,-4.1094167
50.3754517,-4.1094600
50.3754200,-4.1094967
50.3753833,-4.1095400
50.3753467,-4.1095867
50.3753117,-4.1096233
50.3752783,-4.1096533
50.3752417,-4.1096900
50.3752217,-4.1097283
50.3751967,-4.1097700
50.3751667,-4.1098150
50.3751500,-4.1098467
50.3751300,-4.1098867
50.3751050,-4.1099217
50.3750833,-4.1099483
50.3750550,-4.1099800
50.3750267,-4.1100183
50.3749933,-4.1100617
50.3749500,-4.1101133
50.3749117,-4.1101550
50.3748650,-4.1101950
50.3748067,-4.1102433
50.3747667,-4.1102883
50.3747300,-4.1103367
50.3746933,-4.1103817
50.3746483,-4.1104317
50.3746133,-4.1104767
50.3745783,-4.1105167
50.3745433,-4.1105517
50.3745067,-4.1105883
50.3744717,-4.1106233
50.3744433,-4.1106600
50.3744117,-4.1106967
50.3743767,-4.1107383
50.3743450,-4.1107733
50.3743200,-4.1108067
50.3742933,-4.1108467
50.3742567,-4.1108817
50.3742300,-4.1109167
50.3741967,-4.1109417
50.3741633,-4.1109750
50.3741367,-4.1110083
50.3741150,-4.1110350
50.3740933,-4.1110617
50.3740600,-4.1110850
50.3740300,-4.1111150
50.3740017,-4.1111467
50.3739817,-4.1111783
50.3739550,-4.1112117
50.3739333,-4.1112433
50.3739050,-4.1112733
50.3738817,-4.1113017
50.3738433,-4.1113350
50.3738083,-4.1113750
50.3737800,-4.1114117
50.3737483,-4.1114400
50.3737217,-4.1114500
50.3737017,-4.1114267
50.3736783,-4.1113900
50.3736383,-4.1113800
50.3736167,-4.1113900
50.3736000,-4.1114250
50.3735933,-4.1114683
50.3735833,-4.1114983
50.3735467,-4.1115267
50.3735367,-4.1115533
50.3735233,-4.1115783
50.3735083,-4.1115983
50.3734733,-4.1116183
50.3734517,-4.1116317
50.3734517,-4.1116933
50.3733450,-4.1117250
50.3732983,-4.1117400
50.3732733,-4.1117300
50.3732550,-4.1117000
50.3732350,-4.1116683
50.3732200,-4.1116250
50.3732083,-4.1115783
50.3731917,-4.1115300
50.3731700,-4.1114883
50.3731517,-4.1114567
50.3731317,-4.1114317
50.3731133,-4.1114100
50.3730933,-4.1113883
50.3730733,-4.1113633
50.3730567,-4.1113467
50.3730383,-4.1113283
50.3730450,-4.1112917
50.3730650,-4.1112650
50.3730917,-4.1112633
50.3731183,-4.1112883
50.3731417,-4.1113233
50.3731683,-4.1113567
50.3731967,-4.1113867
50.3732200,-4.1114150
50.3732433,-4.1114450
50.3732650,-4.1114767
50.3732867,-4.1115150
50.3733050,-4.1115567
50.3733217,-4.1115967
50.3733450,-4.1116317
50.3733717,-4.1116683
50.3733917,-4.1117167
50.3734150,-4.1117700
50.3734467,-4.1118233
50.3734700,-4.1118800
50.3734950,-4.1119317
50.3735283,-4.1119900
50.3735700,-4.1120550
50.3736133,-4.1121167
50.3736517,-4.1121817
50.3736817,-4.1122533
50.3737083,-4.1123317
50.3737283,-4.1124167
50.3737500,-4.1124967
50.3737700,-4.1125767
50.3737833,-4.1126567
50.3737917,-4.1127383
50.3738033,-4.1128167
50.3738117,-4.1128983
50.3738217,-4.1129800
50.3738267,-4.1130650
50.3738300,-4.1131500
50.3738367,-4.1132333
50.3738417,-4.1133133
50.3738450,-4.1133933
50.3738417,-4.1134700
50.3738400,-4.1135467
50.3738350,-4.1136183
50.3738300,-4.1136933
50.3738217,-4.1137683
50.3738117,-4.1138433
50.3738000,-4.1139150
50.3737867,-4.1139850
50.3737700,-4.1140600
50.3737467,-4.1141383
50.3737300,-4.1142083
50.3737150,-4.1142800
50.3737000,-4.1143533
50.3736867,-4.1144283
50.3736667,-4.1144983
50.3736483,-4.1145667
50.3736317,-4.1146317
50.3736150,-4.1146983
50.3736000,-4.1147667
50.3735767,-4.1148367
50.3735567,-4.1149100
50.3735350,-4.1149700
50.3735167,-4.1150383
50.3734983,-4.1151100
50.3734783,-4.1151817
50.3734583,-4.1152483
50.3734400,-4.1153250
50.3734250,-4.1154017
50.3734067,-4.1154783
50.3733917,-4.1155533
50.3733767,-4.1156217
50.3733667,-4.1156833
50.3733583,-4.1157433
50.3733500,-4.1157983
50.3733400,-4.1158517
50.3733283,-4.1159000
50.3733200,-4.1159433
50.3733083,-4.1159783
50.3732933,-4.1160083
50.3732800,-4.1160283
50.3732617,-4.1160383
50.3732450,-4.1160600
50.3732367,-4.1160983
50.3732283,-4.1161467
50.3732200,-4.1161967
50.3732217,-4.1162483
50.3732183,-4.1163033
50.3732050,-4.1163600
50.3731950,-4.1164150
50.3731850,-4.1164717
50.3731783,-4.1165250
50.3731717,-4.1165767
50.3731650,-4.1166317
50.3731567,-4.1166817
50.3731533,-4.1167333
50.3731467,-4.1167850
50.3731400,-4.1168383
50.3731433,-4.1168967
50.3731517,-4.1169567
50.3731517,-4.1170200
50.3731583,-4.1170817
50.3731550,-4.1171500
50.3731517,-4.1172150
50.3731450,-4.1172850
50.3731333,-4.1173600
50.3731233,-4.1174167
50.3731100,-4.1174833
50.3730983,-4.1175450
50.3730717,-4.1176083
50.3730467,-4.1176633
50.3730133,-4.1177083
50.3729817,-4.1177517
50.3729467,-4.1177917
50.3729117,-4.1178300
50.3728750,-4.1178667
50.3728417,-4.1179017
50.3728083,-4.1179383
50.3727733,-4.1179633
50.3727350,-4.1179717
50.3726933,-4.1179700
50.3726550,-4.1179617
50.3726100,-4.1179533
50.3725633,-4.1179433
50.3725150,-4.1179267
50.3724700,-4.1179000
50.3724250,-4.1178567
50.3723933,-4.1177967
50.3723783,-4.1177300
50.3723733,-4.1176600
50.3723733,-4.1175967
50.3723783,-4.1175333
50.3723800,-4.1174650
50.3723833,-4.1174017
50.3723917,-4.1173367
50.3724050,-4.1172750
50.3724133,-4.1172150
50.3724183,-4.1171583
50.3724233,-4.1171050
50.3724217,-4.1170533
50.3724033,-4.1170133
50.3723783,-4.1169850
50.3723450,-4.1169700
50.3723100,-4.1169583
50.3722750,-4.1169450
50.3722433,-4.1169367
50.3722167,-4.1169350
50.3722017,-4.1169300
50.3721917,-4.1169250
50.3721783,-4.1169200
50.3721617,-4.1169250
50.3721383,-4.1169367
50.3721167,-4.1169633
50.3721050,-4.1170050
50.3720983,-4.1170533
50.3720983,-4.1171000
50.3720967,-4.1171567
50.3720950,-4.1172150
50.3720883,-4.1172683
50.3720850,-4.1173283
50.3720850,-4.1173867
50.3720767,-4.1174450
50.3720750,-4.1175033
50.3720767,-4.1175583
50.3720717,-4.1176167
50.3720650,-4.1176783
50.3720633,-4.1177417
50.3720550,-4.1178050
50.3720467,-4.1178683
50.3720367,-4.1179250
50.3720267,-4.1179917
50.3720217,-4.1180550
50.3720183,-4.1181167
50.3720150,-4.1181750
50.3720133,-4.1182333
50.3720133,-4.1182967
50.3720083,-4.1183567
50.3719983,-4.1184267
50.3719933,-4.1185000
50.3719833,-4.1185667
50.3719767,-4.1186383
50.3719683,-4.1187033
50.3719633,-4.1187717
50.3719567,-4.1188383
50.3719517,-4.1189000
50.3719517,-4.1189700
50.3719433,-4.1190367
50.3719350,-4.1191017
50.3719283,-4.1191650
50.3719250,-4.1192300
50.3719200,-4.1192933
50.3719133,-4.1193583
50.3719083,-4.1194233
50.3719033,-4.1194900
50.3718967,-4.1195600
50.3718917,-4.1196333
50.3718867,-4.1197033
50.3718783,-4.1197767
50.3718750,-4.1198467
50.3718717,-4.1199167
50.3718667,-4.1199883
50.3718633,-4.1200600
50.3718483,-4.1201300
50.3718433,-4.1201983
50.3718383,-4.1202683
50.3718283,-4.1203433
50.3718183,-4.1204133
50.3718100,-4.1204883
50.3718033,-4.1205600
50.3717933,-4.1206300
50.3717900,-4.1206983
50.3717917,-4.1207683
50.3717850,-4.1208400
50.3717750,-4.1209150
50.3717667,-4.1209867
50.3717600,-4.1210633
50.3717550,-4.1211367
50.3717517,-4.1212117
50.3717383,-4.1212717
50.3717350,-4.1213450
50.3717267,-4.1214117
50.3717167,-4.1214750
50.3717050,-4.1215283
50.3716950,-4.1215800
50.3716883,-4.1216200
50.3716817,-4.1216500
50.3716867,-4.1216800
50.3716800,-4.1217167
50.3716767,-4.1217550
50.3716767,-4.1218017
50.3716633,-4.1218567
50.3716533,-4.1219183
50.3716467,-4.1219833
50.3716483,-4.1220533
50.3716417,-4.1221183
50.3716317,-4.1221867
50.3716300,-4.1222533
50.3716283,-4.1223233
50.3716233,-4.1223933
50.3716183,-4.1224617
50.3716067,-4.1225350
50.3715950,-4.1226050
50.3715917,-4.1226750
50.3715883,-4.1227500
50.3715817,-4.1228200
50.3715733,-4.1228883
50.3715650,-4.1229617
50.3715567,-4.1230317
50.3715500,-4.1231017
50.3715483,-4.1231800
50.3715433,-4.1232517
50.3715367,-4.1233233
50.3715300,-4.1233967
50.3715250,-4.1234683
50.3715183,-4.1235450
50.3715133,-4.1236217
50.3715083,-4.1236967
50.3715017,-4.1237733
50.3714983,-4.1238533
50.3714933,-4.1239300
50.3714833,-4.1240083
50.3714733,-4.1240900
50.3714633,-4.1241683
50.3714533,-4.1242417
50.3714483,-4.1243167
50.3714467,-4.1243900
50.3714400,-4.1244683
50.3714333,-4.1245467
50.3714267,-4.1246233
50.3714200,-4.1247000
50.3714117,-4.1247783
50.3714033,-4.1248533
50.3713983,-4.1249250
50.3713900,-4.1249967
50.3713850,-4.1250700
50.3713817,-4.1251450
50.3713800,-4.1252167
50.3713767,-4.1252933
50.3713750,-4.1253667
50.3713683,-4.1254400
50.3713600,-4.1255100
50.3713533,-4.1255783
50.3713467,-4.1256483
50.3713417,-4.1257167
50.3713367,-4.1257850
50.3713317,-4.1258467
50.3713200,-4.1259017
50.3713067,-4.1259517
50.3712917,-4.1259933
50.3712800,-4.1260367
50.3712767,-4.1260833
50.3712867,-4.1261250
50.3712950,-4.1261633
50.3713117,-4.1261933
50.3713267,-4.1262233
50.3713467,-4.1262483
50.3713683,-4.1262667
50.3713750,-4.1262850
50.3713833,-4.1262950
50.3713900,-4.1263133
50.3713867,-4.1263267
50.3713967,-4.1263583
50.3714067,-4.1263983
50.3714183,-4.1264550
50.3714233,-4.1265183
50.3714400,-4.1265767
50.3714667,-4.1266233
50.3715067,-4.1266633
50.3715483,-4.1267067
50.3715917,-4.1267517
50.3716383,-4.1267983
50.3716833,-4.1268450
50.3717267,-4.1268933
50.3717700,-4.1269417
50.3718167,-4.1269900
50.3718617,-4.1270400
50.3719067,-4.1270883
50.3719500,-4.1271400
50.3719933,-4.1271917
50.3720400,-4.1272417
50.3720850,-4.1272917
50.3721300,-4.1273400
50.3721733,-4.1273883
50.3722133,-4.1274367
50.3722567,-4.1274850
50.3723050,-4.1275333
50.3723500,-4.1275783
50.3723933,-4.1276267
50.3724333,-4.1276783
50.3724700,-4.1277300
50.3725050,-4.1277733
50.3725433,-4.1278167
50.3725783,-4.1278500
50.3726150,-4.1278850
50.3726400,-4.1279250
50.3726650,-4.1279483
50.3726917,-4.1279767
50.3727200,-4.1279967
50.3727400,-4.1280150
50.3727583,-4.1280317
50.3727650,-4.1280500
50.3727750,-4.1280550
50.3727850,-4.1280667
50.3727800,-4.1280750
50.3727750,-4.1280800
50.3727883,-4.1281017
50.3728033,-4.1281383
50.3728200,-4.1281833
50.3728250,-4.1282383
50.3728267,-4.1283017
50.3728183,-4.1283667
50.3728083,-4.1284300
50.3727933,-4.1284967
50.3727783,-4.1285650
50.3727583,-4.1286400
50.3727350,-4.1287150
50.3727150,-4.1287917
50.3726867,-4.1288650
50.3726617,-4.1289467
50.3726300,-4.1290333
50.3726100,-4.1291367
50.3725850,-4.1292400
50.3725600,-4.1293533
50.3725300,-4.1294633
50.3725000,-4.1295767
50.3724650,-4.1297017
50.3724317,-4.1298317
50.3723967,-4.1299733
50.3723650,-4.1301167
50.3723417,-4.1302650
50.3723150,-4.1304083
50.3722900,-4.1305650
50.3722650,-4.1307333
50.3722433,-4.1309017
50.3722167,-4.1310650
50.3721933,-4.1312283
50.3721750,-4.1313917
50.3721633,-4.1315600
50.3721550,-4.1317167
50.3721550,-4.1318717
50.3721700,-4.1320250
50.3721883,-4.1321733
50.3722133,-4.1323183
50.3722433,-4.1324633
50.3722850,-4.1325983
50.3723117,-4.1327300
50.3723517,-4.1328650
50.3723767,-4.1330033
50.3724067,-4.1331383
50.3724267,-4.1332767
50.3724400,-4.1334133
50.3724483,-4.1335567
50.3724650,-4.1336967
50.3724733,-4.1338433
50.3724750,-4.1339883
50.3724467,-4.1341300
50.3724450,-4.1342650
50.3724267,-4.1344033
50.3724267,-4.1345383
50.3724350,-4.1346633
50.3724417,-4.1347833
50.3724333,-4.1349050
50.3724300,-4.1350133
50.3724217,-4.1351133
50.3724100,-4.1352100
50.3723933,-4.1353067
50.3723767,-4.1354050
50.3723617,-4.1354867
50.3723267,-4.1355500
50.3722900,-4.1356000
50.3722550,-4.1356317
50.3722217,-4.1356450
50.3721983,-4.1356517
50.3721867,-4.1356550
50.3721750,-4.1356583
50.3721483,-4.1356600
50.3721017,-4.1356467
50.3720500,-4.1356350
50.3719950,-4.1356067
50.3719417,-4.1355533
50.3718867,-4.1354983
50.3718333,-4.1354467
50.3717867,-4.1354083
50.3717483,-4.1353850
50.3717183,-4.1353767
50.3717033,-4.1353717
50.3717000,-4.1353667
50.3716967,-4.1353600
50.3717017,-4.1353733
50.3717067,-4.1353833
50.3717067,-4.1353917
50.3717050,-4.1353917
50.3717033,-4.1353900
50.3717000,-4.1353917
50.3716967,-4.1353900
50.3716950,-4.1353900
50.3716917,-4.1353883
50.3716900,-4.1353867
50.3716867,-4.1353833
50.3716867,-4.1353800
50.3716867,-4.1353767
50.3716867,-4.1353767
50.3716800,-4.1353767
50.3716517,-4.1353783
50.3716133,-4.1353900
50.3715750,-4.1354150
50.3715300,-4.1354617
50.3714900,-4.1355167
50.3714533,-4.1356100
50.3714283,-4.1356900
50.3714217,-4.1357767
50.3714283,-4.1358783
50.3714383,-4.1359817
50.3714467,-4.1360850
50.3714517,-4.1361967
50.3714417,-4.1363000
50.3714267,-4.1363983
50.3713950,-4.1364950
50.3713583,-4.1365917
50.3712933,-4.1366717
50.3712450,-4.1367700
50.3712033,-4.1368683
50.3711650,-4.1369717
50.3711267,-4.1370767
50.3710767,-4.1371717
50.3710200,-4.1372550
50.3709683,-4.1373433
50.3709300,-4.1374483
50.3708867,-4.1375450
50.3708467,-4.1376450
50.3708050,-4.1377417
50.3707683,-4.1378367
50.3707283,-4.1379367
50.3706917,-4.1380300
50.3706450,-4.1381117
50.3705933,-4.1381850
50.3705383,-4.1382533
50.3704717,-4.1383050
50.3703983,-4.1383400
50.3703250,-4.1383700
50.3702600,-4.1384200
50.3702000,-4.1384900
50.3701633,-4.1385883
50.3701417,-4.1386850
50.3701350,-4.1387767
50.3701750,-4.1388950
50.3702300,-4.1389800
50.3702767,-4.1390500
50.3703617,-4.1390667
50.3704367,-4.1390600
50.3705100,-4.1390400
50.3705783,-4.1390067
50.3706417,-4.1389733
50.3707067,-4.1389417
50.3707633,-4.1389333
50.3708183,-4.1389283
50.3708583,-4.1389317
50.3708933,-4.1389433
50.3709300,-4.1389550
50.3709767,-4.1389700
50.3710183,-4.1389917
50.3710550,-4.1390050
50.3711150,-4.1390250
50.3711650,-4.1390367
50.3712217,-4.1390350
50.3712767,-4.1390267
50.3713317,-4.1390317
50.3713833,-4.1390583
50.3714317,-4.1390800
50.3714633,-4.1391217
50.3714667,-4.1392150
50.3714833,-4.1393133
50.3715000,-4.1394000
50.3714983,-4.1394817
50.3715017,-4.1395550
50.3714967,-4.1396250
50.3715000,-4.1396950
50.3714850,-4.1397550
50.3714817,-4.1398217
50.3714833,-4.1398833
50.3714800,-4.1399417
50.3714800,-4.1400000
50.3714733,-4.1400567
50.3714717,-4.1401233
50.3714683,-4.1401817
50.3714733,-4.1402450
50.3714783,-4.1403083
50.3714817,-4.1403767
50.3714817,-4.1404400
50.3714850,-4.1404983
50.3714933,-4.1405633
50.3714983,-4.1406233
50.3714900,-4.1406850
50.3714933,-4.1407583
50.3714917,-4.1408300
50.3715000,-4.1409000
50.3714933,-4.1409750
50.3714867,-4.1410483
50.3714800,-4.1411183
50.3714717,-4.1411833
50.3714750,-4.1412567
50.3714783,-4.1413267
50.3714700,-4.1413917
50.3714600,-4.1414500
50.3714500,-4.1415100
50.3714517,-4.1415767
50.3714517,-4.1416267
50.3714600,-4.1417000
50.3714833,-4.1417717
50.3714867,-4.1418400
50.3714867,-4.1419200
50.3714750,-4.1420000
